Volumename,nii_path
train_1124_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1124/train_1124a/train_1124_a_1.nii.gz
train_1124_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1124/train_1124b/train_1124_b_1.nii.gz
train_1125_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1125/train_1125a/train_1125_a_1.nii.gz
train_1126_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1126/train_1126a/train_1126_a_1.nii.gz
train_1126_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1126/train_1126b/train_1126_b_1.nii.gz
train_1126_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1126/train_1126c/train_1126_c_1.nii.gz
train_1127_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1127/train_1127a/train_1127_a_1.nii.gz
train_1128_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1128/train_1128a/train_1128_a_1.nii.gz
train_1128_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1128/train_1128b/train_1128_b_1.nii.gz
train_1129_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1129/train_1129a/train_1129_a_1.nii.gz
train_112_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_112/train_112a/train_112_a_1.nii.gz
train_1130_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1130/train_1130a/train_1130_a_1.nii.gz
train_1131_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1131/train_1131a/train_1131_a_1.nii.gz
train_1132_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1132/train_1132a/train_1132_a_1.nii.gz
train_1133_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1133/train_1133a/train_1133_a_1.nii.gz
train_1134_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1134/train_1134a/train_1134_a_1.nii.gz
train_1135_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1135/train_1135a/train_1135_a_1.nii.gz
train_1136_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1136/train_1136a/train_1136_a_1.nii.gz
train_1137_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1137/train_1137a/train_1137_a_1.nii.gz
train_1137_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1137/train_1137b/train_1137_b_1.nii.gz
train_1138_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1138/train_1138a/train_1138_a_1.nii.gz
train_1138_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1138/train_1138b/train_1138_b_1.nii.gz
train_1139_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1139/train_1139a/train_1139_a_1.nii.gz
train_113_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_113/train_113a/train_113_a_1.nii.gz
train_1140_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1140/train_1140a/train_1140_a_1.nii.gz
train_1141_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1141/train_1141a/train_1141_a_1.nii.gz
train_1142_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1142/train_1142a/train_1142_a_1.nii.gz
train_1143_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1143/train_1143a/train_1143_a_1.nii.gz
train_1144_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1144/train_1144a/train_1144_a_1.nii.gz
train_1144_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1144/train_1144b/train_1144_b_1.nii.gz
train_1144_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1144/train_1144c/train_1144_c_1.nii.gz
train_1145_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1145/train_1145a/train_1145_a_1.nii.gz
train_1146_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1146/train_1146a/train_1146_a_1.nii.gz
train_1146_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1146/train_1146b/train_1146_b_1.nii.gz
train_1146_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1146/train_1146c/train_1146_c_1.nii.gz
train_1146_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1146/train_1146d/train_1146_d_1.nii.gz
train_1146_e_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1146/train_1146e/train_1146_e_1.nii.gz
train_1147_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1147/train_1147a/train_1147_a_1.nii.gz
train_1148_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1148/train_1148a/train_1148_a_1.nii.gz
train_1149_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1149/train_1149a/train_1149_a_1.nii.gz
train_1149_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1149/train_1149b/train_1149_b_1.nii.gz
train_1149_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1149/train_1149c/train_1149_c_1.nii.gz
train_1149_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1149/train_1149d/train_1149_d_1.nii.gz
train_114_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_114/train_114a/train_114_a_1.nii.gz
train_1150_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1150/train_1150a/train_1150_a_1.nii.gz
train_1151_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1151/train_1151a/train_1151_a_1.nii.gz
train_1152_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1152/train_1152a/train_1152_a_1.nii.gz
train_1153_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1153/train_1153a/train_1153_a_1.nii.gz
train_1154_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1154/train_1154a/train_1154_a_1.nii.gz
train_1155_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1155/train_1155a/train_1155_a_1.nii.gz
train_1156_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1156/train_1156a/train_1156_a_1.nii.gz
train_1157_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1157/train_1157a/train_1157_a_1.nii.gz
train_1157_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1157/train_1157b/train_1157_b_1.nii.gz
train_1157_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1157/train_1157c/train_1157_c_1.nii.gz
train_1157_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1157/train_1157d/train_1157_d_1.nii.gz
train_1157_e_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1157/train_1157e/train_1157_e_1.nii.gz
train_1158_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1158/train_1158a/train_1158_a_1.nii.gz
train_1159_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1159/train_1159a/train_1159_a_1.nii.gz
train_115_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_115/train_115a/train_115_a_1.nii.gz
train_1160_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1160/train_1160a/train_1160_a_1.nii.gz
train_1161_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1161/train_1161a/train_1161_a_1.nii.gz
train_1162_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1162/train_1162a/train_1162_a_1.nii.gz
train_1163_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1163/train_1163a/train_1163_a_1.nii.gz
train_1163_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1163/train_1163b/train_1163_b_1.nii.gz
train_1163_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1163/train_1163c/train_1163_c_1.nii.gz
train_1163_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1163/train_1163d/train_1163_d_1.nii.gz
train_1163_e_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1163/train_1163e/train_1163_e_1.nii.gz
train_1164_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1164/train_1164a/train_1164_a_1.nii.gz
train_1165_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1165/train_1165a/train_1165_a_1.nii.gz
train_1166_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1166/train_1166a/train_1166_a_1.nii.gz
train_1167_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1167/train_1167a/train_1167_a_1.nii.gz
train_1168_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1168/train_1168a/train_1168_a_1.nii.gz
train_1169_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1169/train_1169a/train_1169_a_1.nii.gz
train_116_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_116/train_116a/train_116_a_1.nii.gz
train_1170_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1170/train_1170a/train_1170_a_1.nii.gz
train_1171_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1171/train_1171a/train_1171_a_1.nii.gz
train_1172_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1172/train_1172a/train_1172_a_1.nii.gz
train_1173_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1173/train_1173a/train_1173_a_1.nii.gz
train_1174_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1174/train_1174a/train_1174_a_1.nii.gz
train_1175_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1175/train_1175a/train_1175_a_1.nii.gz
train_1176_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1176/train_1176a/train_1176_a_1.nii.gz
train_1177_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1177/train_1177a/train_1177_a_1.nii.gz
train_1177_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1177/train_1177b/train_1177_b_1.nii.gz
train_1178_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1178/train_1178a/train_1178_a_1.nii.gz
train_1179_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1179/train_1179a/train_1179_a_1.nii.gz
train_117_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_117/train_117a/train_117_a_1.nii.gz
train_1180_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1180/train_1180a/train_1180_a_1.nii.gz
train_1181_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1181/train_1181a/train_1181_a_1.nii.gz
train_1182_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1182/train_1182a/train_1182_a_1.nii.gz
train_1183_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1183/train_1183a/train_1183_a_1.nii.gz
train_1184_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1184/train_1184a/train_1184_a_1.nii.gz
train_1184_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1184/train_1184b/train_1184_b_1.nii.gz
train_1184_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1184/train_1184c/train_1184_c_1.nii.gz
train_1185_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1185/train_1185a/train_1185_a_1.nii.gz
train_1186_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1186/train_1186a/train_1186_a_1.nii.gz
train_1187_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1187/train_1187a/train_1187_a_1.nii.gz
train_1188_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1188/train_1188a/train_1188_a_1.nii.gz
train_1188_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1188/train_1188b/train_1188_b_1.nii.gz
train_1188_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1188/train_1188c/train_1188_c_1.nii.gz
train_1189_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1189/train_1189a/train_1189_a_1.nii.gz
train_118_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_118/train_118a/train_118_a_1.nii.gz
train_1190_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1190/train_1190a/train_1190_a_1.nii.gz
train_1191_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1191/train_1191a/train_1191_a_1.nii.gz
train_1192_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1192/train_1192a/train_1192_a_1.nii.gz
train_1192_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1192/train_1192b/train_1192_b_1.nii.gz
train_1193_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1193/train_1193a/train_1193_a_1.nii.gz
train_1194_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1194/train_1194a/train_1194_a_1.nii.gz
train_1195_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1195/train_1195a/train_1195_a_1.nii.gz
train_1195_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1195/train_1195b/train_1195_b_1.nii.gz
train_1196_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1196/train_1196a/train_1196_a_1.nii.gz
train_1196_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1196/train_1196b/train_1196_b_1.nii.gz
train_1196_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1196/train_1196c/train_1196_c_1.nii.gz
train_1197_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1197/train_1197a/train_1197_a_1.nii.gz
train_1198_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1198/train_1198a/train_1198_a_1.nii.gz
train_1199_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1199/train_1199a/train_1199_a_1.nii.gz
train_119_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_119/train_119a/train_119_a_1.nii.gz
train_11_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_11/train_11a/train_11_a_1.nii.gz
train_1200_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1200/train_1200a/train_1200_a_1.nii.gz
train_1201_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1201/train_1201a/train_1201_a_1.nii.gz
train_1201_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1201/train_1201b/train_1201_b_1.nii.gz
train_1202_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1202/train_1202a/train_1202_a_1.nii.gz
train_1203_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1203/train_1203a/train_1203_a_1.nii.gz
train_1204_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1204/train_1204a/train_1204_a_1.nii.gz
train_1205_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1205/train_1205a/train_1205_a_1.nii.gz
train_1206_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1206/train_1206a/train_1206_a_1.nii.gz
train_1207_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1207/train_1207a/train_1207_a_1.nii.gz
train_1208_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1208/train_1208a/train_1208_a_1.nii.gz
train_1209_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1209/train_1209a/train_1209_a_1.nii.gz
train_120_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_120/train_120a/train_120_a_1.nii.gz
train_1210_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1210/train_1210a/train_1210_a_1.nii.gz
train_1211_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1211/train_1211a/train_1211_a_1.nii.gz
train_1212_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1212/train_1212a/train_1212_a_1.nii.gz
train_1213_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1213/train_1213a/train_1213_a_1.nii.gz
train_1214_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1214/train_1214a/train_1214_a_1.nii.gz
train_1215_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1215/train_1215a/train_1215_a_1.nii.gz
train_1216_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1216/train_1216a/train_1216_a_1.nii.gz
train_1217_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1217/train_1217a/train_1217_a_1.nii.gz
train_1218_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1218/train_1218a/train_1218_a_1.nii.gz
train_1218_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1218/train_1218b/train_1218_b_1.nii.gz
train_1219_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1219/train_1219a/train_1219_a_1.nii.gz
train_1219_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1219/train_1219b/train_1219_b_1.nii.gz
train_121_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_121/train_121a/train_121_a_1.nii.gz
train_121_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_121/train_121b/train_121_b_1.nii.gz
train_1220_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1220/train_1220a/train_1220_a_1.nii.gz
train_1221_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1221/train_1221a/train_1221_a_1.nii.gz
train_1222_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1222/train_1222a/train_1222_a_1.nii.gz
train_1223_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1223/train_1223a/train_1223_a_1.nii.gz
train_1224_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1224/train_1224a/train_1224_a_1.nii.gz
train_1225_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1225/train_1225a/train_1225_a_1.nii.gz
train_1226_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1226/train_1226a/train_1226_a_1.nii.gz
train_1226_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1226/train_1226b/train_1226_b_1.nii.gz
train_1227_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1227/train_1227a/train_1227_a_1.nii.gz
train_1227_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1227/train_1227b/train_1227_b_1.nii.gz
train_1227_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1227/train_1227c/train_1227_c_1.nii.gz
train_1227_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1227/train_1227d/train_1227_d_1.nii.gz
train_1228_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1228/train_1228a/train_1228_a_1.nii.gz
train_1229_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1229/train_1229a/train_1229_a_1.nii.gz
train_122_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_122/train_122a/train_122_a_1.nii.gz
train_122_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_122/train_122b/train_122_b_1.nii.gz
train_122_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_122/train_122c/train_122_c_1.nii.gz
train_1230_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1230/train_1230a/train_1230_a_1.nii.gz
train_1231_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1231/train_1231a/train_1231_a_1.nii.gz
train_1232_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_1232/train_1232a/train_1232_a_1.nii.gz
